user,item,rating
7538121780163007028,-8515941071326317105,4
-824193420442072728,-1350267975082394066,4
2243491055909359847,-8139081312654498486,5
5041231227857126407,-2688576288716488008,5
-3128141764215323714,-4416277389125064854,5
-994811147167031841,8231325401349626127,3
5716680217155167088,-2853504290483918092,3
5982330027511053664,1596928803269893337,5
6069592636760135014,-7154395131780053441,3
6692522949924844211,-7208316079208355879,5
-4095347033489326787,-4692913377660820251,2
8847196067822208920,4906360715629316708,1
-1178667491315696466,8133203575701953642,1
7711842383558137267,-4907433170738507938,4
3723116618737207257,611684489139954445,3
7768080627723260155,8757399955990186475,3
7872186943790216642,6620648333767699462,3
5455545424611529365,5260112317863061591,5
-4143430197375989526,6199813466528674073,3
7966490545526128184,-2993271251987514015,5
4587426090396215216,4868748579634836217,5
-2551894520850171557,-8773214082897197441,2
-8046792469510317687,5587499487011861548,4
-4131920107119878755,-459410168745631176,4
2729728180502279196,-8381070616225243523,5
-8275231191670687907,9075297551651855996,3
7538121780163246036,4767334922105337987,5
1493361078242718479,-724812568855393730,4
4117947159236399374,-4657994661760439104,3
-8442476167823854536,3723116618737207258,3
2847840556423960516,-6629170804965644164,3
-5953001000188812272,-7627400935821339944,3
7816311413354514349,-2636985982601880631,3
-7677398070425976286,7022921775666245821,4
-4038261441976266264,5437550556080035665,4
-994811147167270853,8231325401349626125,4
4898806069174695610,-4416277389125064856,2
-8453581287567188092,-5528989034673429212,4
5981972705322646190,476813976912383754,5
1495598014948875235,-1250887123495954085,3
-3043050302463614639,5085266887517112690,5
-1557361508303709196,611684489139954445,3
-8654075482484373174,-7208316079208594892,4
4515836102902893165,4961473136043872646,3
-81666252532203376,7218597447438429432,3
-4657994661760439107,372424574463496974,5
-7669048553296889892,-6629170804965644167,4
-267454007878024836,8892270468217757165,5
-1517539242363231751,-1776961621009778312,2
-6031221691294914191,2312737322975679166,3
6882505882567209852,6836916578251232629,3
-7507063653782802317,-6789022459560457967,3
7711842383558137267,-1066693124593189550,2
3742219087355193625,1304888167453309666,1
7831620033298318487,-8979655842207748438,3
1047873563761537647,3412860713682959875,4
4281268473396142882,-4416277389125064856,4
-8523581873891324463,-1437347941838610173,3
4807343028036703234,-1740792587808578602,3
3685964352510154248,5903448092334200976,4
-5531291853921463212,-2931075992867843843,3
-1939990316754213665,5673738911888352733,5
-621205552985033595,-7677398070425976288,4
-8788945937585446754,4231041195805372010,1
5455545424611529362,-7208316079208355881,3
-2560521382323988436,-994811147167031841,3
8919371399064154334,4069669158735146222,3
-5797936783446827790,4411549714472942044,2
8598644340601072217,8443279892780398842,4
-8516611225975578022,4177120191250333457,3
4057646646593482280,-8381070616225482536,5
-5352380000044523826,-3529735711297940352,3
6237114382808789549,7581063085429821376,5
1786662825461854928,-2439912849985626814,5
-1491958293811157317,5544197511806140781,4
4591366809741423600,-696138514049334145,4
7022921775666006808,3041977904481398537,3
-3664606223525511038,-4280464691312862455,1
-6485804456404541424,3321261834939580681,5
-5531291853921463215,476813976912383754,5
-4494230438382141927,-3128141764215084703,4
-6578093299548961235,-5042303682966078627,4
-8453581287567188087,3067601011852149227,4
-4548519749334192821,1493361135369693607,4
5055014901291202285,6893017087715293176,5
-8713717500715167616,4057646646593482281,2
-7142974055783065663,-4992524632489978002,4
1508544903909546121,8065749979459558314,4
-5528989034673668225,8824914888134700902,4
-4031968310792689213,476813976912144744,4
-6789022459560696976,-4502930445018454617,2
6095424006953290185,7184898083716937972,4
6919397769565856573,6770743583904210014,3
131144984047432904,4961473136043872644,4
-4614563274207597484,5437550556080035663,4
-6390158865546100819,4207803512766705177,4
-1263758895940669424,-1387568891362509551,3
4069669158735385233,-8046792469510317687,2
7073149110383513798,-8487717571951826664,4
-3088304334167443702,-1263758895940430411,4
3321261834939580680,1493361078242718478,3
6919397769566095586,9194008929921818054,4
2861854453694340002,3321261834939819690,4
-7662319651721482077,7816311413354753359,4
-7527449139493911386,5903448092334200978,4
-2459942916036474891,-8381070616225243523,5
-4907433170738507941,-3694971510788758227,1
1493361078242718479,476813976912383755,3
-900335271186901138,611684489139954445,5
3220884019242458398,-3043050302463614637,4
6836916578251232634,6578897081632241661,1
8925470956569513128,-8516611225975339012,2
-4692913320533845121,3456132347167151368,5
-4907433170738507939,-7395674722196356519,3
6692522949924844216,-989121422209263801,4
6827393462152653915,6692522949924844210,4
-1954398637936183073,2594857668274708507,4
8882889287486123232,-8733983035830211447,5
-7757446317300196423,1047873563761298638,4
4460873201148135887,1004442176208696030,4
-5743584042457274477,1765343240070138060,3
-8788945937585446754,-7115272973932855135,4
-3664606223525511047,6893017087715293178,3
5854144473663962238,5320515215442044666,4
6496847278152421589,1921533280562689502,4
5758830373639583788,-2853504290483918092,4
5846589770082605023,6496847278152182580,2
7408580380080795070,-5813015202151321993,4
-538474456248760081,6620648333767699462,5
-538474456248521068,5437550556079796651,4
-1263758895940669424,4961473136043872646,3
-8442476110696879404,-2993271251987514016,5
-4230217545716897478,-5763018067546446639,4
-8196881145344201268,8094643633483070660,1
3184759229853312800,6620648333767699462,5
-2629847627233984739,-2636985925474905502,5
8847196067822208921,-989121422209263801,4
-6387071190289194837,-6629170804965644167,2
-3115269934643872252,1047873563761298638,2
-1213848287967379300,7408580380081034081,4
-2853504290484157101,-3115269934643872253,5
3231960779997028054,-1437347941838610174,5
-3177920814691424339,-2942156377678529507,4
1708927803206338458,-5246185455577409458,5
1325908412026133221,6379668953838580209,2
-1437347941838849183,8231325401349865141,4
7022921775666006808,-7208316079208594892,5
1782716615742689924,4961473136043872644,4
-4907433170738507936,4733878067407265531,5
9028773073304025045,8620718188123870024,5
6893017087715293175,8783780637840749872,3
-4548519749334431835,4961473136043872644,4
1765343240070377074,8231325401349626125,3
3685964352510154248,-6973886555985747295,4
8783780637840749875,-1665352843023047050,4
8919371399063915319,-1350267975082394066,4
-994811147167031839,-6382756717108957930,3
183211421675602073,7690464759669931104,2
-1135573342093338981,-6516687747950589234,2
1101577901486881205,3989761605389307946,3
5847459515283243966,-5841238758652787568,4
3412860713682959871,-5841238758652548558,4
-6387071190289194838,-6182409601235424390,3
3159889854996330025,-5005217299280902866,2
-3976855890377655253,476813976912383753,2
7544580973851790280,1495598014948636221,4
7868643704719968724,-989121422209502812,3
-7200478367071712188,9194008929922057063,4
-3043050302463614639,-6412902560482350003,4
7347174828482423070,-267454007878263845,4
-738288670533989856,1729292698217816274,4
-2552231759180894702,-2560521382323988434,2
4458636264441979126,-5116615563031628994,4
-7527449139493911392,7054988530789261029,1
-2473881655727671932,-6182409601235424387,5
2594857668274708509,-3168897013275173008,5
8342385967995074694,-724812568855632742,5
-7073707704859062014,-2931075992867843843,3
-1135573342093338980,3357743946517611780,4
-3482485130507858491,-5841238758652548555,4
-8929990723118795787,4767334922105098977,5
2975671804891153881,-7403229425777713737,3
-7200478367071712184,6882505882567209847,2
-6479075554829372628,-1740792587808817614,4
5808609424115923421,2869495199132372228,4
1729292698217577262,-1066693124593189552,4
-5813015202151082980,-575529981710733516,3
7966490545526128189,6827393462152653914,2
-5481738511010322476,-8139081312654498486,4
4270163296525834194,372424574463496975,3
7218597504565404562,5854144473663962239,5
-5278591187508172359,-3168897013275173011,4
-2551894520850171553,-816638716860476497,3
1203218143577255928,-1592767679233749903,3
-6789692614209718882,8231325401349865141,3
-7025476862100832692,-6629170804965883176,5
6644907187237881900,-696138514049334145,4
2726983941466530301,-8312194869620080244,3
-7160347374328403380,-2502115470373831919,4
8591824534099879654,-3487997131769630526,5
-5250890105658200843,5808609424116162433,4
2594857668274469497,8064196277676831258,3
3159889854996330025,611684489139954443,1
-7553588132130633266,4906360772756291840,5
4460873201148135881,2594857668274708508,3
3034400523500393269,-7961643017311027299,2
8635255864525985150,-5246185455577409458,3
-5813015202151082980,1774367098613364522,5
-1437347941838610171,2645030414125797426,3
-6390158865546100819,2405780428251179905,1
-216536764759774067,571652645130422296,4
1729292698217577263,-2993271251987514015,4
8620718188123631013,5096343648271682350,3
-5051850551911767862,2645030414125797429,3
-5481738511010322476,2478291156719860591,3
-3284201157253522312,8229514145710880359,4
-538474456248760081,-7328761811128887120,1
6893017087715293175,-989121422209502812,5
3870457928474765569,-4657994661760439104,5
-4621421588129887137,-3617605366976570183,4
3456132347167390382,4570269150758097127,5
-1313537946416531033,1011262039836385702,4
-5663066328345993215,2651453291755214004,4
8231325401349865141,5808609424115923425,3
7710031127919391506,-2629847627234223755,1
3159889854996330024,-4502930445018215605,1
6644907187237881900,-8046792469510317688,3
-2469940993509199668,-267454007878263849,2
-6659199005616431157,-8247139585383612223,4
-1128888440839595844,5437550556079796651,3
5208766242108859506,-4992524632489978004,3
-3177920814691424338,7816311413354514345,3
-1830588642514103933,8591824534099879650,5
3523289488595265073,-626655784218110869,4
1293534005227512416,571652645130422296,5
3321261834939580681,5903448092334200978,3
-3810275711893843654,-2551894520850171556,4
1356501150967804109,5055014901291202281,3
-4713710431274306945,-402324520105834532,4
7347174828482662078,-8515941071326317106,5
4231041195805372013,5544197511806140780,5
-459410168745631180,7928285780077021262,5
-7669048553296889893,-8283520814813781642,3
8882889287486123234,-8153475490461661280,3
-8733983035830450457,1944692240218994275,2
8919371399064154331,4733878067407265532,5
-8487717571951587655,1944692240219233284,4
-2502115470374070932,-2524140095767082893,1
3456132347167390377,2193263778318827985,4
5711039828168229203,-1116016611268383394,5
4231041138678396879,-1740792587808817614,3
-7527449139493911391,-3487997131769630522,3
-900335271187140150,-6382756717108957930,4
-4166838823020020889,-7151323572912152057,3
2723043279248297043,-1116016611268144380,1
-8423755964985213624,4069669158735385232,4
8270166335814817080,4733878067407265533,5
-7403229368650738605,-3278298687515043722,3
-7108189523927292375,-8516611225975578026,5
-1477478934581918972,6578897081632241656,1
7061088088294619822,372424574463496975,3
-1350267975082394065,-7721065030743051874,3
4117947159236399379,1944692240219233286,4
4105075329665186931,-2416081823038208166,4
-4740529083220807437,6919397769565856570,4
1293534005227751428,6237114382809028564,3
5387672356869919369,8892270468217757167,5
-8283520871940756774,-6287459957588233900,3
-8312194869619841233,6869131984553988613,3
-90015769661528785,-1263758895940430410,4
-4357548670515586456,-989121422209263802,2
1101577901486881203,7022921775666006808,1
-1090535079739001041,8925470956569513126,4
2461262096290204875,-3128141764215323714,4
1356501150967804110,-2560521382323988434,5
-8618669254427835358,4733878067407026518,4
4863058797550571070,8925470956569513129,5
5969458197940080230,4863058797550332056,4
-2502115470373831920,5544197511806140781,4
-1444707770148050581,4632464409877528291,4
-7627400935821339938,-3128141764215084703,4
3357743946517611778,9194008929922057063,1
6882505882567209848,-7677398070425976284,4
6644907187237881900,-7025476862100593681,3
-2636985925474905498,-4657994661760439104,4
-216536764759774069,5846589770082605023,3
8231325401349626130,4868748579634836220,5
1708927803206338458,5722369999239671246,3
1248292543972804167,-1263758895940430411,4
-8924174174168484456,-2502115470374070933,3
8892270468217757166,-8381070616225243528,4
-7699471917948774092,1493361078242718474,3
4594111048776933487,8307467252094932562,3
1304888167453309670,-1313537946416770044,3
4767334922105098975,-4166838823020020889,5
-853120828438268587,6919397769565856574,4
-2459942916036474890,-2764718082335058325,4
-2853504290484157104,-8225114902863625130,2
-1491958293811157317,-8838269424260401582,3
6692522949924844211,-5953001000188812275,5
4143421207240669046,-6629170804965883176,4
-8979655842207509429,-8381070616225243524,4
6692522949924844211,-6516687747950589231,5
4107873924184253149,2645030414125797426,4
-8733983035830450462,7218597504565404567,1
8882889287486123233,-5528989034673429212,4
-5051850551911767866,6836916578251232632,3
2461262096290204877,-2131836876152679125,4
